age,type_employer,fnlwgt
51,Self-emp-not-inc,42408
71,Private,35664
54,Local-gov,214362
50,Private,213236
29,Private,106227
56,Local-gov,287671
48,Private,15178
41,?,151815
60,Self-emp-inc,252791
74,Private,135297
42,Private,272092
41,Self-emp-inc,175640
24,Private,189935
42,Local-gov,163613
38,Private,157546
67,Self-emp-inc,213792
25,Local-gov,25700
46,Private,54696
48,Private,193771
35,Local-gov,169257
50,Private,183648
34,Self-emp-inc,227847
23,Local-gov,114646
46,State-gov,19351
44,Private,319716
17,Private,119610
33,Private,68221
43,Private,71932
30,Self-emp-not-inc,299123
32,Private,83688
48,Private,79942
43,Private,203429
51,?,199447
43,Self-emp-inc,172704
73,Private,187668
39,Private,128921
50,Local-gov,201153
45,Private,115653
76,Private,182251
21,Private,217932
36,Private,227289
39,Private,144379
52,Private,214403
52,Private,161956
18,?,297006
19,Private,189310
18,Local-gov,362463
41,Private,62283
49,Private,208511
65,Local-gov,161626
50,Federal-gov,178478
30,Private,194427
26,Private,296159
34,Private,139616
58,Private,229917
53,?,126684
49,Private,32280
47,Self-emp-not-inc,218879
28,Self-emp-not-inc,127705
31,Private,38965
57,Local-gov,193135
42,Federal-gov,223205
27,Private,64769
47,Private,102895
50,Private,173421
58,Private,106331
41,State-gov,188290
50,Private,180361
56,Self-emp-not-inc,177020
59,Self-emp-inc,53481
52,Local-gov,415780
72,Private,297319
42,Private,143304
42,Private,167726
17,Local-gov,182131
30,Private,142620
31,Private,175276
56,Local-gov,163932
58,Private,54975
29,Private,278065
40,Private,141482
22,Private,353239
33,Private,95103
30,Private,30082
28,Private,241789
36,Local-gov,146916
39,Local-gov,193913
31,Private,230588
41,Self-emp-not-inc,137635
27,Private,318744
21,Private,117238
50,Private,199920
26,Private,239919
61,State-gov,13492
28,Private,174142
29,Private,222161
19,Private,221810
29,Self-emp-inc,71908
32,Private,28707
33,Private,119559
48,?,201681
54,Local-gov,121467
25,?,301721
30,?,304003
34,Self-emp-inc,177791
35,Private,186317
50,Private,228354
33,Private,262435
45,Federal-gov,156134
50,Self-emp-inc,326890
21,Private,391508
43,Private,162171
27,Private,212295
22,?,187464
59,Private,346143
18,Private,317165
33,Private,145858
28,Private,203875
30,Federal-gov,20730
27,?,312889
54,Private,128946
33,Private,102768
36,Private,143129
28,Private,165605
53,Self-emp-not-inc,44081
62,Local-gov,280644
34,Private,126506
23,Private,220210
25,Federal-gov,168717
72,Self-emp-inc,171310
19,Private,288175
51,?,29445
30,Private,45465
49,Private,108763
33,Federal-gov,233803
29,Self-emp-inc,56977
29,Private,299552
26,Private,169451
58,Private,375106
40,Self-emp-inc,31966
24,Self-emp-not-inc,245359
54,Private,173814
22,Private,264978
47,Private,190979
37,Private,186248
33,Private,221071
45,Private,142014
30,Private,152035
25,Self-emp-not-inc,139468
35,Private,261239
61,Local-gov,34410
41,Private,189725
22,Private,31041
26,Private,106988
18,Private,519670
42,Private,249013
25,Local-gov,361250
33,Local-gov,128735
25,Self-emp-inc,193930
41,Federal-gov,103565
38,Private,185815
50,Private,78821
45,Private,284250
47,Private,188280
31,Private,159260
34,Private,32227
25,?,109871
20,?,216709
28,Private,149494
31,State-gov,444729
26,Private,306296
47,Private,290909
40,Private,214292
27,Private,91497
58,Self-emp-not-inc,80769
23,Private,343063
29,Federal-gov,22167
61,Private,189087
42,Local-gov,363874
43,Private,134445
48,Private,121797
28,Private,357473
28,Private,244150
34,Private,303719
51,Private,103499
22,?,352045
28,Self-emp-not-inc,78164
17,Self-emp-not-inc,141395
49,Private,130259
30,Private,183547
34,Self-emp-inc,171844
28,Private,185517
53,Local-gov,95627
45,Private,50299
33,Private,443176
21,?,296223
40,Private,193391
55,Self-emp-inc,256895
30,State-gov,76559
30,Private,117646
51,Private,91920
35,Private,242889
40,Private,266802
45,Private,170920
40,Self-emp-not-inc,109558
45,Local-gov,175909
42,Private,248495
23,Private,329356
50,Private,28527
50,Private,274255
24,Private,134005
77,Local-gov,200013
23,Private,246455
26,Private,189338
44,Self-emp-not-inc,213318
27,State-gov,319342
50,Private,70943
32,Private,90831
39,Private,113645
29,Self-emp-inc,166240
51,Private,105210
17,Private,52475
38,Private,95543
26,Private,240141
28,Private,191470
28,Self-emp-not-inc,31715
53,Private,186974
21,Private,341967
30,?,213284
37,Private,48359
18,?,423470
51,Private,189344
77,Private,274352
24,Private,367821
17,Private,213559
26,Private,303809
26,Private,186981
17,Private,301429
55,Private,146176
37,Self-emp-inc,364014
39,Local-gov,156431
53,Private,134395
42,Private,470489
29,Private,188318
22,Private,37659
32,Private,238822
24,Private,202239
52,Private,250105
20,Private,307780
55,Private,325396
17,Self-emp-not-inc,267710
19,Private,508081
30,State-gov,64596
49,Private,71540
34,Self-emp-inc,214211
26,Private,329953
55,?,109014
35,Private,121417
51,Federal-gov,126087
43,?,81867
35,Local-gov,89516
64,Private,108461
31,Private,129080
39,Self-emp-inc,33538
29,Private,123301
41,Self-emp-not-inc,341139
47,Private,150995
51,Private,67700
33,Self-emp-inc,140332
34,Private,104921
20,Private,36107
58,Private,95550
47,Private,349241
35,Private,251649
50,Private,37645
48,Private,182275
40,Private,130807
47,Private,118855
19,Private,111420
22,Self-emp-inc,359847
41,Private,53144
37,Private,175940
17,Private,198002
21,Local-gov,155072
35,Private,56120
55,Private,106268
53,Private,172106
46,Private,138845
27,Local-gov,523466
64,Private,249802
38,?,258125
25,Local-gov,278437
29,Self-emp-not-inc,34769
46,?,341087
43,Federal-gov,260067
25,Private,116960
21,Private,88425
19,?,336320
44,Private,230359
29,Private,40196
27,Self-emp-not-inc,195997
28,Private,378506
36,Private,199865
25,Private,328090
33,Private,217553
49,Federal-gov,198883
55,Local-gov,150924
24,Self-emp-not-inc,132868
44,Private,29246
45,Local-gov,40984
26,Private,269967
61,Private,203515
51,Private,214063
26,Private,194237
53,Private,95950
35,Local-gov,171706
25,Private,265521
39,Private,45622
64,Federal-gov,308566
52,Self-emp-inc,106322
65,Private,189001
48,Federal-gov,226057
48,State-gov,123760
30,Private,292733
34,?,128386
23,Private,307038
25,?,103417
32,Self-emp-inc,69602
19,Private,140333
27,Private,622886
18,Private,229870
53,?,325818
37,Private,342575
26,Private,278143
41,Local-gov,226302
38,Private,362512
31,Private,208254
52,Private,79096
27,Private,321656
50,State-gov,127619
55,Private,135148
28,Self-emp-inc,210386
52,Private,180187
42,Private,410053
52,Self-emp-not-inc,211408
38,Private,39189
49,Federal-gov,149548
21,Local-gov,347899
37,Private,45116
22,Private,122216
48,?,293610
50,?,347585
66,Local-gov,468023
53,?,282986
53,?,91412
23,Private,284451
36,Private,400246
23,Federal-gov,24048
53,Self-emp-inc,86967
68,Self-emp-not-inc,64936
25,Private,108001
64,Local-gov,193980
24,Private,181237
22,Private,271103
59,?,91333
41,Self-emp-not-inc,187593
17,Private,135990
44,Self-emp-inc,34500
50,Self-emp-inc,213835
60,Private,317469
35,Self-emp-inc,150061
47,State-gov,167044
53,Private,252145
51,Local-gov,182752
62,Private,116535
29,Private,27487
77,Self-emp-inc,302202
41,Private,155911
47,Private,49862
44,Private,77829
28,Private,202193
53,Self-emp-inc,30378
40,Private,49604
33,Self-emp-not-inc,224772
18,Private,310616
44,Private,181410
29,Private,160245
17,Private,102827
34,Private,106002
20,Local-gov,333567
45,Private,189488
27,Private,172029
46,Local-gov,184945
31,Private,322322
60,Private,120926
31,Private,265569
27,Private,186167
32,Local-gov,310228
25,Private,205207
25,Private,42204
37,Private,145843
19,Private,147404
73,Self-emp-inc,269350
22,Private,183620
21,Self-emp-not-inc,35397
29,Private,417947
37,Private,267717
38,Private,45679
45,Local-gov,317730
29,Private,325293
65,Federal-gov,273544
37,State-gov,329859
31,Self-emp-inc,32798
19,Self-emp-not-inc,193315
32,Private,169138
55,?,28096
63,Self-emp-inc,125993
46,Self-emp-not-inc,279051
30,Local-gov,115512
19,Private,167878
32,Private,282138
54,Private,298362
34,Private,52906
47,?,175474
41,Private,154028
28,Private,181076
59,Private,264847
32,State-gov,243642
42,Private,170270
19,Private,113418
49,Private,347570
23,Self-emp-not-inc,103832
23,?,229972
74,Local-gov,121045
21,Private,178645
57,Private,92445
19,Private,126888
42,Private,163932
38,Private,80151
41,Private,340414
54,Private,150539
43,Local-gov,83164
19,Private,90623
70,Private,371698
57,Private,40253
28,Private,169064
23,Private,246018
25,Private,403644
45,?,195140
70,Private,253415
72,Self-emp-not-inc,210574
41,Private,149100
30,Private,166640
34,Private,198448
41,Private,142030
24,Private,176875
29,Self-emp-inc,112895
43,Federal-gov,182372
48,State-gov,67921
27,Private,136759
28,Private,138538
45,Local-gov,247290
73,Self-emp-inc,147776
61,Self-emp-inc,200984
26,Private,166528
56,Local-gov,150429
46,Private,268478
31,Self-emp-inc,114949
34,Private,96234
30,Self-emp-inc,35735
27,Local-gov,181358
52,Local-gov,90214
17,Private,251509
35,Private,139479
20,?,150636
44,Private,41931
38,Private,36831
55,Private,162224
51,?,126549
42,Federal-gov,109764
53,Private,108321
42,Private,151157
27,Self-emp-inc,100858
29,Self-emp-inc,139520
26,Private,51182
41,Federal-gov,74112
21,Private,113928
36,Private,263072
37,Private,175010
65,Self-emp-inc,299322
64,Self-emp-not-inc,123579
50,Private,102347
31,?,172886
28,Private,383416
17,?,302427
43,Private,190891
45,Self-emp-inc,203662
37,Private,128950
17,?,56255
49,Private,90821
25,Local-gov,46023
40,Private,293017
41,Self-emp-inc,278460
33,Private,177215
58,Private,200439
44,Private,171746
29,Self-emp-inc,220657
48,Private,183914
28,Private,109927
28,Private,142331
52,Private,96102
28,Private,144189
44,Private,172703
25,Federal-gov,28002
55,Private,96750
23,?,159881
37,Private,189718
21,Private,127763
72,Self-emp-not-inc,290508
69,Private,186271
29,Local-gov,212784
27,Private,111832
21,Private,216981
32,Private,187135
43,Self-emp-inc,171750
40,Private,287815
48,Private,276023
73,Private,163901
26,Self-emp-inc,50890
17,Private,425232
19,Local-gov,333378
49,Private,193703
24,Private,363703
50,Local-gov,36795
44,Self-emp-inc,53290
44,Private,133208
22,Private,223439
22,Private,132965
32,Private,232384
44,Self-emp-inc,248456
29,Private,140848
33,Private,183382
22,Private,112185
35,Self-emp-not-inc,278125
56,Private,251122
24,Private,204771
25,Federal-gov,118376
20,Private,49425
25,Private,54440
44,Private,142044
20,Local-gov,37035
40,State-gov,136194
47,Private,302046
52,Private,180406
33,Private,197136
41,Federal-gov,130645
67,Local-gov,48852
34,Private,474364
50,Private,187640
36,Local-gov,167920
22,Private,215545
34,Self-emp-inc,213833
46,Private,391237
37,Private,231423
17,?,339691
17,Self-emp-inc,257532
39,Private,198139
49,Self-emp-not-inc,37382
27,Private,127448
43,Local-gov,162551
60,Local-gov,152382
36,Private,475227
58,Local-gov,163926
20,Self-emp-inc,100939
17,Private,150570
32,Private,312211
27,Private,196182
34,Private,233320
55,Private,26107
24,Private,127398
42,Private,188653
27,Self-emp-inc,237771
46,Self-emp-inc,227694
41,Local-gov,178221
44,Private,232363
45,State-gov,154940
22,Private,181351
41,Self-emp-inc,219803
53,Private,102115
25,Local-gov,44732
26,Private,220120
19,Private,336906
57,Private,260039
63,Local-gov,187254
35,Private,162826
30,Private,129084
42,Private,322029
37,Private,160895
32,Self-emp-inc,184452
36,Federal-gov,205783
29,Private,139773
20,Private,82144
40,Private,30021
27,?,531517
43,Private,305562
74,Federal-gov,217065
17,Private,187319
63,Self-emp-inc,98701
59,Federal-gov,27941
17,?,47561
55,Self-emp-inc,190059
24,Private,345958
35,Private,444220
33,Local-gov,256932
47,Private,99963
24,Private,59449
29,Private,332791
19,Self-emp-not-inc,235873
63,Federal-gov,70259
57,Private,327783
22,Private,166270
29,Private,109514
67,Self-emp-inc,217200
49,Private,143974
36,State-gov,230864
71,Self-emp-inc,138069
27,Private,202448
38,Private,177270
54,Private,194220
25,Private,322503
42,Local-gov,51790
25,Local-gov,214802
45,Private,64931
17,?,509943
19,?,172846
45,Private,271175
40,?,46806
28,State-gov,190254
45,?,99211
47,Private,134317
18,Private,103752
35,State-gov,42864
44,Private,115909
42,Private,241876
39,Private,200900
40,Local-gov,167807
22,?,118887
19,Private,91762
29,Private,97340
50,Local-gov,106140
31,Local-gov,187945
28,Private,26588
36,Private,181990
30,Private,292960
45,Private,75066
18,Private,279160
30,Self-emp-inc,15517
42,Private,383040
42,Private,213888
57,Private,246889
64,Self-emp-inc,279812
42,Private,153743
31,Federal-gov,142618
43,State-gov,298933
21,Private,313549
22,Private,147821
25,Private,148041
39,Federal-gov,281839
28,Private,70029
52,Private,373568
24,Private,159540
46,Private,166358
53,Private,137871
36,Private,125145
40,Private,155605
38,Self-emp-not-inc,95775
23,Private,121687
19,Private,110347
57,Self-emp-inc,50049
21,Private,46829
42,Private,353725
40,Private,463700
50,Federal-gov,197175
34,Self-emp-not-inc,120879
48,Federal-gov,125388
36,Private,165730
31,Federal-gov,106399
46,Private,49442
17,Local-gov,209808
26,Private,109243
26,Private,74102
42,Private,315231
68,Local-gov,109834
45,Private,293162
47,State-gov,21164
49,State-gov,119555
47,Local-gov,35946
42,Private,168861
70,?,235332
50,Local-gov,149252
35,Private,159743
30,Private,130119
26,State-gov,302125
43,Self-emp-not-inc,247263
46,Private,198481
40,Private,35998
29,Private,201110
61,Self-emp-not-inc,153056
24,?,195800
59,Private,172316
18,Private,394650
33,Private,195699
21,?,138533
54,Private,93298
25,Private,430150
26,Private,192541
47,Private,120775
40,Self-emp-not-inc,386131
48,Private,203781
43,Private,185909
35,Private,353938
29,Local-gov,218137
69,Private,162161
41,Self-emp-not-inc,223784
36,Private,354208
41,Self-emp-not-inc,227764
47,Private,110912
21,Private,143981
38,Private,205219
31,Private,166664
25,Private,146706
35,Private,27916
60,Private,158210
25,Private,126486
53,Private,374346
39,Self-emp-not-inc,261713
40,Private,161125
26,Private,186250
48,Local-gov,341846
32,Self-emp-not-inc,128455
29,Self-emp-inc,260575
31,Private,189129
65,Private,178737
30,Private,157440
38,Private,214755
76,Local-gov,211742
18,Private,165939
42,Private,323694
48,Private,207569
29,Private,82345
42,Private,386282
58,Private,229484
58,Private,174779
66,Private,121222
22,Local-gov,13492
74,Local-gov,164436
30,Self-emp-not-inc,236273
43,Local-gov,168341
31,Private,42537
32,Private,189029
48,Self-emp-not-inc,244364
21,Private,168660
50,Private,211323
51,Private,196322
31,Private,109118
55,Private,135085
17,?,154959
31,Private,240441
57,Private,47418
49,Federal-gov,305773
28,Private,217137
19,?,130421
61,Private,101312
23,Private,39159
29,Private,239767
60,Self-emp-not-inc,197843
20,Private,213592
52,Private,104121
47,Private,251844
17,Private,393891
34,Private,63470
61,Private,387931
29,Self-emp-not-inc,234866
57,Private,76047
54,Local-gov,186670
25,Private,228520
